source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
0,6,2,4,0.9794,222,0.9795918367346939,0.9770509977827051
1,6,2,0,0.9794,34,0.0035211267605633804,0.9782289904117315
1,6,2,1,0.9794,32,0.00528169014084507,0.9782289904117315
1,6,2,2,0.9794,33,0.00528169014084507,0.9782289904117315
1,6,2,3,0.9794,172,0.9806338028169014,0.9766497461928934
1,6,2,4,0.9794,30,0.00528169014084507,0.9782289904117315
2,6,2,0,0.9794,388,0.9806201550387597,0.9488180196253345
2,6,2,1,0.9794,48,0.001937984496124031,0.9805976806422837
2,6,2,2,0.9794,82,0.003875968992248062,0.9807091882247992
2,6,2,3,0.9794,345,0.9806201550387597,0.9559545049063336
2,6,2,4,0.9794,46,0.001937984496124031,0.9805976806422837
3,6,2,0,0.9794,370,0.9801980198019802,0.9389321468298109
3,6,2,1,0.9794,66,0.0019801980198019802,0.9809788654060067
3,6,2,2,0.9794,86,0.0019801980198019802,0.9813125695216908
3,6,2,3,0.9794,107,0.0039603960396039604,0.9810901001112347
